id;eventId;classTxt;distance;climbing;controls
79320;3747;D10;1.70;0;16
79321;3747;D12;2.10;0;18
79322;3747;D14;2.20;0;20
79323;3747;D16;2.60;0;18
79324;3747;D18;2.80;0;23
79326;3747;D21;3.00;0;20
79327;3747;D35;2.80;0;23
79328;3747;D45;2.50;0;18
79329;3747;D55;1.60;0;13
79330;3747;D65;0.00;0;0
79331;3747;H10;1.70;0;16
79332;3747;H12;2.20;0;20
79333;3747;H14;2.60;0;18
79334;3747;H16;2.80;0;23
79335;3747;H18;3.00;0;20
79337;3747;H21;3.80;0;27
79338;3747;H35;3.00;0;20
79339;3747;H45;2.80;0;23
79340;3747;H55;2.50;0;18
79341;3747;H65;2.10;0;18
79342;3747;HDR;1.10;0;10
79343;3747;LINIE;1.10;0;10
81270;3747;P;1.60;0;13
79345;3747;PŘÍCHOZÍ;0.00;0;0
78354;3748;D10;1.96;0;6
78355;3748;D12;2.19;0;7
78356;3748;D14;3.36;0;8
78366;3748;D16;3.95;0;10
78367;3748;D18;5.24;0;11
78368;3748;D21;7.13;0;15
78369;3748;D35;5.24;0;11
78370;3748;D45;3.95;0;10
78371;3748;D55;3.13;0;7
78364;3748;D65;2.86;0;7
78361;3748;H10;1.96;0;6
78362;3748;H12;2.19;0;7
78363;3748;H14;4.01;0;10
78372;3748;H16;5.19;0;12
78373;3748;H18;8.30;0;19
78374;3748;H21;10.08;0;23
78375;3748;H35;8.30;0;19
78376;3748;H45;6.31;0;14
78377;3748;H55;5.19;0;12
78365;3748;H65;3.95;0;10
78357;3748;HDR;2.29;0;5
78358;3748;LINIE;2.29;0;5
81435;3748;P;0.00;0;8
81436;3748;Prichozi;0.00;0;8
78359;3748;PŘÍCHOZÍ;0.00;0;0
78360;3748;T;7.13;0;15
79052;3750;D10N;2.03;0;7
79053;3750;D10C;2.23;0;8
79054;3750;D12C;3.71;0;11
79055;3750;D12D;3.01;0;8
79056;3750;D14C;4.24;0;10
79057;3750;D14D;3.44;0;10
79058;3750;D21E;12.09;0;30
79059;3750;D21A;9.59;0;23
79060;3750;D21B;7.89;0;17
79061;3750;D21C;6.43;0;18
79062;3750;D35C;7.52;0;17
79063;3750;D35D;5.17;0;14
79064;3750;D45C;5.47;0;12
79065;3750;D45D;4.05;0;10
79066;3750;D55C;4.51;0;11
79067;3750;D65C;3.65;0;10
79068;3750;H10N;2.21;0;7
79069;3750;H10C;2.51;0;7
79070;3750;H12C;4.56;0;12
79071;3750;H12D;3.13;0;9
79072;3750;H14C;6.03;0;15
79073;3750;H14D;4.11;0;12
79074;3750;H21E;17.86;0;45
79075;3750;H21A;15.21;0;30
79076;3750;H21B;11.59;0;25
79077;3750;H21C;8.02;0;20
79078;3750;H35C;11.04;0;25
79079;3750;H35D;8.78;0;19
79080;3750;H45C;9.93;0;23
79081;3750;H45D;6.52;0;17
79082;3750;H55C;8.18;0;20
79083;3750;H55D;5.93;0;16
79084;3750;H65C;5.60;0;15
79085;3750;H70C;4.05;0;12
79086;3750;HDR;2.07;0;6
79087;3750;P;2.94;0;8
79088;3750;T;8.02;0;19
79902;3751;D10C;1.80;85;8
79903;3751;D12C;2.40;95;10
79904;3751;D14C;3.10;125;11
79905;3751;D16C;4.40;210;13
79906;3751;D18C;5.20;240;16
79907;3751;D21C;6.70;310;15
79908;3751;D35C;5.20;240;16
79909;3751;D45C;4.40;210;13
79910;3751;D55C;3.70;180;12
79911;3751;H10C;1.80;85;8
79912;3751;H12C;3.10;125;11
79913;3751;H14C;4.10;175;13
79914;3751;H16C;5.50;235;11
79915;3751;H18C;6.70;310;15
79916;3751;H21C;9.20;450;22
79917;3751;H21D;5.70;250;14
79918;3751;H35C;7.20;335;17
79919;3751;H45C;5.70;325;15
79920;3751;H55C;4.50;260;14
79921;3751;H65C;3.70;180;12
79922;3751;HD10N;1.60;75;7
79923;3751;HDR;1.70;80;7
79924;3751;P;3.10;165;10
79925;3751;T;5.20;210;13
79983;3752;D10C;2.20;40;7
79984;3752;D12C;2.30;50;10
79985;3752;D14C;2.80;75;13
79986;3752;D16C;3.60;115;14
79987;3752;D18C;4.00;125;16
79988;3752;D21C;4.70;160;21
79989;3752;D35C;4.50;145;19
79990;3752;D45C;3.60;105;18
79991;3752;D55C;3.00;65;15
79992;3752;H10C;2.30;60;8
79993;3752;H12C;2.60;75;11
79994;3752;H14C;3.30;100;13
79995;3752;H16C;4.40;145;19
79996;3752;H18C;4.80;165;20
79997;3752;H21C;6.30;205;23
79998;3752;H35C;5.10;190;20
79999;3752;H45C;4.90;160;21
80000;3752;H55C;3.60;105;18
80001;3752;H65C;3.00;65;15
80002;3752;HD10N;2.00;30;6
80003;3752;HDR;2.20;40;7
80004;3752;P;2.20;45;9
80005;3752;T;4.60;155;19
78393;3753;D10N;1.90;0;8
78394;3753;D10C;2.20;0;10
78395;3753;D12C;3.10;0;10
78396;3753;D12D;2.60;0;10
78397;3753;D14C;3.80;0;13
78398;3753;D14D;3.00;0;11
78399;3753;D16C;4.40;0;16
78400;3753;D18C;4.50;0;18
78401;3753;D21C;5.10;0;17
78402;3753;D21D;4.60;0;17
78403;3753;D35C;4.70;0;18
78404;3753;D35D;4.00;0;18
78405;3753;D45C;4.10;0;17
78406;3753;D45D;3.60;0;16
78407;3753;D55C;3.60;0;15
78408;3753;D65C;3.30;0;14
78409;3753;H10N;2.00;0;8
78410;3753;H10C;2.30;0;10
78411;3753;H12C;3.50;0;12
78412;3753;H12D;3.00;0;10
78413;3753;H14C;3.90;0;15
78414;3753;H14D;3.20;0;11
78415;3753;H16C;4.50;0;18
78416;3753;H18C;4.80;0;18
78417;3753;H21C;6.50;0;26
78418;3753;H21D;5.30;0;21
78419;3753;H35C;6.00;0;22
78420;3753;H35D;5.00;0;18
78421;3753;H45C;5.30;0;18
78422;3753;H45D;4.60;0;16
78423;3753;H55C;5.00;0;19
78424;3753;H55D;4.00;0;18
78425;3753;H65C;4.20;0;17
78426;3753;H70C;3.60;0;16
78427;3753;HDR;2.00;0;8
78428;3753;P;3.40;0;13
78429;3753;T;5.10;0;22
79855;3754;D10N;1.80;10;8
79854;3754;D10C;1.90;15;9
79856;3754;D12C;2.20;10;10
79857;3754;D14C;2.50;15;12
79858;3754;D16C;3.10;20;13
79859;3754;D18C;3.20;25;15
79860;3754;D20C;4.20;35;19
79861;3754;D21C;4.20;35;19
79862;3754;D35C;3.90;25;17
79863;3754;D45C;3.30;20;14
79864;3754;D55C;2.60;20;13
79866;3754;H10N;1.80;10;8
79865;3754;H10C;1.90;15;9
79867;3754;H12C;2.50;15;11
79868;3754;H14C;3.20;15;14
79869;3754;H16C;3.70;25;16
79870;3754;H18C;4.20;25;17
79871;3754;H20C;5.90;55;23
79872;3754;H21C;5.90;55;23
79873;3754;H35C;4.40;35;17
79874;3754;H45C;4.10;25;20
79875;3754;H55C;3.70;25;15
79876;3754;H65C;3.20;20;15
79877;3754;HDR;1.70;10;8
79878;3754;P;3.10;25;12
80014;3756;D10C;1.20;40;10
80015;3756;D12C;1.30;40;11
80016;3756;D14C;1.50;54;14
80017;3756;D16C;1.70;54;13
80018;3756;D18C;1.90;58;15
80019;3756;D21C;2.20;78;15
80020;3756;D35C;1.90;52;15
80021;3756;D45C;1.60;40;13
80022;3756;D55C;1.50;44;15
80023;3756;H10C;1.40;40;10
80024;3756;H12C;1.40;48;11
80025;3756;H14C;1.90;64;12
80026;3756;H16C;1.90;76;11
80027;3756;H18C;2.20;84;14
80028;3756;H21C;2.60;90;18
80029;3756;H35C;2.20;80;16
80030;3756;H45C;1.80;62;15
80031;3756;H55C;1.60;44;13
80032;3756;H65C;1.50;44;15
80033;3756;HD10N;0.90;30;7
80034;3756;HDR;1.40;40;9
80035;3756;P;1.30;44;12
80036;3756;T;2.20;64;17
80159;3759;D10;2.43;30;9
80182;3759;D10N;2.11;50;8
80160;3759;D12;2.43;45;9
80161;3759;D14;3.39;70;9
80162;3759;D16;3.98;85;11
80163;3759;D18;4.54;95;10
80164;3759;D21C;6.79;150;17
80165;3759;D21D;4.54;95;10
80166;3759;D35;5.94;140;16
80167;3759;D45;4.54;95;10
80168;3759;D55;3.27;60;12
80184;3759;D65;2.48;45;10
80169;3759;H10;2.43;30;9
80183;3759;H10N;2.11;50;8
80170;3759;H12;2.54;45;9
80171;3759;H14;5.16;90;12
80172;3759;H16;5.40;95;12
80173;3759;H18;7.15;130;16
80174;3759;H21C;12.23;310;27
80175;3759;H21D;7.15;130;16
80176;3759;H35;8.76;230;20
80177;3759;H45;6.80;120;20
80178;3759;H55;5.62;95;13
80179;3759;H65;4.49;90;11
80180;3759;HDR;2.11;50;8
80181;3759;P;2.76;45;11
79413;3760;D10;1.90;50;4
79436;3760;D10N;2.00;60;4
79414;3760;D12;2.20;60;6
79415;3760;D14;3.20;90;7
79416;3760;D16;3.80;175;8
79417;3760;D18;4.60;160;9
79418;3760;D21C;5.30;250;10
79419;3760;D21D;3.40;150;8
79420;3760;D35;4.20;220;7
79421;3760;D45;3.40;150;8
79422;3760;D55;2.70;125;6
79423;3760;H10;2.00;60;4
79437;3760;H10N;2.00;50;5
79424;3760;H12;3.10;100;6
79425;3760;H14;4.00;190;7
79426;3760;H16;4.60;200;8
79427;3760;H18;5.50;265;11
79428;3760;H21C;9.10;375;16
79429;3760;H21D;5.40;225;8
79430;3760;H35;7.20;325;13
79431;3760;H45;5.50;265;11
79432;3760;H55;4.60;160;9
79433;3760;H65;2.70;125;6
79434;3760;HDR;2.20;75;6
79435;3760;P;4.20;200;6
79486;3761;D10;1.60;55;7
79487;3761;D12;2.10;50;7
79488;3761;D14;2.10;50;9
79489;3761;D16;2.50;60;12
79490;3761;D18;2.90;80;13
79491;3761;D21;3.70;110;15
79492;3761;D35;3.30;110;14
79493;3761;D45;3.10;75;15
79494;3761;D55;2.50;60;12
79495;3761;D65;2.10;50;9
79496;3761;H10;1.60;55;7
79497;3761;H12;2.10;50;7
79498;3761;H14;2.90;80;13
79499;3761;H16;3.70;110;15
79500;3761;H18;4.00;145;20
79501;3761;H21;4.70;145;21
79502;3761;H35;4.00;145;20
79503;3761;H45;3.30;115;14
79504;3761;H55;3.10;75;15
79505;3761;H65;2.50;60;12
79506;3761;HDR;2.50;60;7
79507;3761;LINIE;2.50;60;7
79508;3761;P3;2.10;50;9
79150;3762;D10C;0.00;0;7
79151;3762;D12C;0.00;0;10
79152;3762;D14C;0.00;0;11
79153;3762;D16C;0.00;0;15
79154;3762;D18C;0.00;0;16
79155;3762;D21C;0.00;0;20
79156;3762;D35C;0.00;0;18
79157;3762;D45C;0.00;0;16
79158;3762;D55C;0.00;0;13
79159;3762;H10C;0.00;0;7
79160;3762;H12C;0.00;0;11
79161;3762;H14C;0.00;0;13
79162;3762;H16C;0.00;0;15
79163;3762;H18C;0.00;0;16
79164;3762;H21C;0.00;0;20
79165;3762;H35C;0.00;0;19
79166;3762;H45C;0.00;0;18
79167;3762;H55C;0.00;0;14
79168;3762;H65C;0.00;0;10
79169;3762;HD10N;0.00;0;5
79170;3762;HDR;0.00;0;5
79171;3762;P;0.00;0;11
79172;3762;T;0.00;0;16
78430;3763;D10N;3.70;25;8
78431;3763;D10C;2.30;25;8
78432;3763;D12C;2.50;25;10
78433;3763;D12D;2.20;25;9
78434;3763;D14C;3.10;80;14
78435;3763;D14D;2.30;25;10
78436;3763;D16C;3.30;80;15
78437;3763;D18C;3.40;85;17
78438;3763;D21C;4.40;95;20
78439;3763;D21D;3.40;90;17
78440;3763;D35C;4.10;95;17
78441;3763;D35D;3.20;80;14
78442;3763;D45C;3.40;85;16
78443;3763;D45D;3.10;80;14
78444;3763;D55C;3.10;80;15
78445;3763;D65C;2.50;35;11
78446;3763;H10N;3.70;25;8
78447;3763;H10C;2.30;25;8
78448;3763;H12C;2.90;35;12
78449;3763;H12D;2.60;25;11
78450;3763;H14C;3.40;85;16
78451;3763;H14D;2.50;25;10
78452;3763;H16C;3.50;85;16
78453;3763;H18C;3.80;95;18
78454;3763;H21C;5.90;120;24
78455;3763;H21D;4.30;90;19
78456;3763;H35C;4.70;95;20
78457;3763;H35D;3.30;90;16
78458;3763;H45C;4.50;90;21
78459;3763;H45D;3.90;90;16
78460;3763;H55C;3.80;90;18
78461;3763;H55D;3.40;90;16
78462;3763;H65C;3.20;80;17
78463;3763;H70C;2.20;30;10
78464;3763;HDR;3.70;25;7
78465;3763;P;2.20;25;9
78466;3763;T;4.10;90;18
78467;3764;D10N;2.50;0;7
78468;3764;D10C;1.10;0;7
78469;3764;D12C;1.20;0;9
78470;3764;D12D;1.10;0;8
78471;3764;D14C;1.60;0;12
78472;3764;D14D;1.30;0;8
78473;3764;D16C;2.00;0;14
78474;3764;D18C;2.20;0;14
78475;3764;D21C;2.50;0;16
78476;3764;D21D;1.80;0;13
78477;3764;D35C;2.20;0;14
78478;3764;D35D;1.80;0;13
78479;3764;D45C;2.10;0;13
78480;3764;D45D;1.60;0;14
78481;3764;D55C;1.40;0;10
78482;3764;D65C;1.30;0;11
78483;3764;H10N;2.50;0;7
78484;3764;H10C;1.10;0;8
78485;3764;H12C;1.50;0;11
78486;3764;H12D;1.30;0;10
78487;3764;H14C;2.10;0;16
78488;3764;H14D;1.60;0;10
78489;3764;H16C;2.00;0;17
78490;3764;H18C;2.30;0;12
78491;3764;H21C;2.70;0;17
78492;3764;H21D;1.80;0;14
78493;3764;H35C;2.50;0;13
78494;3764;H35D;2.00;0;13
78495;3764;H45C;2.20;0;14
78496;3764;H45D;2.10;0;17
78497;3764;H55C;1.80;0;14
78498;3764;H55D;1.70;0;14
78499;3764;H65C;1.60;0;14
78500;3764;H70C;1.50;0;10
78501;3764;HDR;2.50;0;7
78502;3764;P;1.30;0;10
78503;3764;T;2.20;0;14
80856;3765;A2;0.00;0;0
80857;3765;A4;4.73;0;18
78203;3765;D10;2.04;0;7
78204;3765;D10L;2.97;0;8
78205;3765;D12;2.31;0;9
78206;3765;D14;2.45;0;11
78207;3765;D16;2.97;0;12
78208;3765;D18;3.48;0;13
78209;3765;D20;3.77;0;17
78210;3765;D21K;3.81;0;17
78211;3765;D21L;4.64;0;19
78212;3765;D35;3.96;0;15
78213;3765;D40;3.50;0;14
78214;3765;D45;3.46;0;16
78215;3765;D50;3.35;0;14
78216;3765;D55;2.86;0;13
78217;3765;D60;2.77;0;14
78218;3765;D65;2.46;0;13
78219;3765;D70;2.04;0;12
78220;3765;H10;2.24;0;8
78221;3765;H10L;2.75;0;6
78222;3765;H12;2.41;0;9
78223;3765;H14;2.76;0;12
78224;3765;H16;3.72;0;16
78225;3765;H18;4.19;0;17
78226;3765;H20;4.47;0;19
78227;3765;H21K;4.47;0;19
78228;3765;H21L;5.48;0;20
78229;3765;H35;5.02;0;19
78230;3765;H40;4.56;0;17
78231;3765;H45;4.29;0;16
78232;3765;H50;3.85;0;18
78233;3765;H55;3.57;0;14
78234;3765;H60;3.05;0;14
78235;3765;H65;2.75;0;16
78236;3765;H70;2.26;0;13
78237;3765;HDR;2.75;0;7
78238;3765;P;2.30;0;10
78239;3765;T3;3.23;0;15
80827;3766;D10;1.90;25;8
80828;3766;D10L;1.91;25;6
80829;3766;D12;2.04;35;10
80830;3766;D14;2.85;20;13
80831;3766;D16;3.39;120;15
80832;3766;D18;3.82;150;15
80833;3766;D21K;3.82;150;15
80834;3766;D21L;4.69;200;20
80835;3766;D35;3.93;130;16
80836;3766;D45;3.37;130;13
80837;3766;D55;2.67;35;15
80838;3766;D65;2.26;25;12
80839;3766;D75;2.26;25;12
80840;3766;H10;1.90;25;8
80841;3766;H10L;1.91;25;6
80842;3766;H12;2.16;40;10
80843;3766;H14;3.11;40;15
80844;3766;H16;3.83;155;13
80845;3766;H18;4.30;175;18
80846;3766;H21L;5.88;200;22
80847;3766;H21K;4.17;195;18
80848;3766;H35;4.30;175;18
80849;3766;H45;4.17;195;18
80850;3766;H55;3.39;140;15
80851;3766;H65;2.67;35;15
80852;3766;H75;2.26;25;12
80853;3766;HDR;1.90;35;7
80854;3766;P;2.27;35;8
80855;3766;T;4.44;155;17
79534;3767;D10;1.40;10;7
79535;3767;D12;1.40;10;9
79536;3767;D14;1.60;15;10
79537;3767;D16;2.10;35;12
79538;3767;D18;2.20;30;14
79701;3767;D20;0.00;0;0
79539;3767;D21;2.50;30;15
79540;3767;D35;2.30;30;14
79541;3767;D45;2.20;30;14
79542;3767;D55;2.00;25;14
79543;3767;D65;1.60;15;10
79544;3767;H10;1.40;10;7
79545;3767;H12;1.40;10;9
79546;3767;H14;2.10;35;12
79547;3767;H16;2.50;35;15
79548;3767;H18;2.60;35;15
79702;3767;H20;2.60;35;15
79549;3767;H21;3.00;50;20
79550;3767;H35;2.60;40;17
79551;3767;H45;2.60;35;15
79552;3767;H55;2.30;30;14
79553;3767;H65;2.00;25;14
79554;3767;HDR;1.40;10;6
79555;3767;LINIE;1.40;10;6
79556;3767;P3;1.60;10;10
80865;3768;D10C;1.30;0;11
80867;3768;D12;1.70;0;12
80868;3768;D14;2.10;0;11
80869;3768;D16;2.30;0;12
80870;3768;D18;2.50;0;13
80871;3768;D20;0.00;0;0
80872;3768;D21;2.70;0;17
80873;3768;D35;2.40;0;13
80874;3768;D45;2.20;0;11
80875;3768;D55;2.00;0;11
80876;3768;H10C;1.50;0;11
80878;3768;H12;2.00;0;10
80879;3768;H14;2.30;0;13
80880;3768;H16;2.90;0;15
80881;3768;H18;3.10;0;14
80882;3768;H20;3.50;0;16
80883;3768;H21;3.50;0;16
80884;3768;H35;3.30;0;14
80885;3768;H45;2.70;0;15
80886;3768;H55;2.50;0;13
80887;3768;H65;2.20;0;13
80888;3768;HDR;1.10;0;11
80889;3768;P;2.10;0;13
80276;3769;D10C;0.90;5;8
80277;3769;D12;1.20;10;9
80278;3769;D14;1.50;10;12
80279;3769;D16;1.40;10;11
80280;3769;D18;2.00;15;14
80299;3769;D20;2.10;15;15
80281;3769;D21;2.10;15;15
80282;3769;D35;2.00;15;14
80283;3769;D45;1.40;10;11
80284;3769;D55;0.00;0;0
80285;3769;H10C;0.90;5;8
80286;3769;H12;1.10;10;8
80287;3769;H14;1.60;10;11
80288;3769;H16;2.10;20;13
80289;3769;H18;2.30;20;15
82737;3769;H20;2.60;25;17
80290;3769;H21;2.60;25;17
80292;3769;H35;2.30;20;15
80293;3769;H45;2.10;20;13
80294;3769;H55;1.90;20;12
80295;3769;H65;1.30;10;10
80296;3769;HD10N;0.90;5;9
80297;3769;HDR;0.90;5;9
80298;3769;P;1.50;15;10
79557;3770;D10;1.80;30;6
79558;3770;D12;2.40;30;7
79559;3770;D14;2.80;60;8
79560;3770;D16;3.20;80;10
79561;3770;D18;3.60;75;11
79562;3770;D21;4.90;130;14
79563;3770;D35;4.30;90;13
79564;3770;D45;3.60;75;11
79565;3770;D55;2.70;65;9
79566;3770;D65;2.30;55;7
79567;3770;H10;1.80;30;6
79568;3770;H12;2.40;30;7
79569;3770;H14;3.20;80;10
79570;3770;H16;4.90;130;14
79571;3770;H18;7.10;170;21
79572;3770;H21;9.60;180;22
79573;3770;H35;7.10;170;21
79574;3770;H45;5.70;145;17
79575;3770;H55;4.30;90;13
79576;3770;H65;2.70;65;9
79577;3770;HDR;1.50;30;6
79578;3770;LINIE;1.50;30;6
79579;3770;P3;2.80;60;8
80485;3771;D10;1.10;25;10
80487;3771;D12;1.40;25;11
80488;3771;D14;1.60;50;12
80489;3771;D16;1.70;55;14
80490;3771;D18;1.80;60;16
80514;3771;D20;1.80;60;16
80491;3771;D21K;1.80;60;16
80492;3771;D21L;2.20;45;14
80493;3771;D35;1.90;30;14
80494;3771;D45;1.80;50;15
80495;3771;D55;1.70;35;13
80496;3771;D65;1.30;25;12
80497;3771;D75;0.00;0;0
80498;3771;H10;1.20;30;9
80500;3771;H12;1.70;40;13
80501;3771;H14;1.80;50;10
80502;3771;H16;2.00;45;14
80503;3771;H18;2.10;45;12
80515;3771;H20;2.10;45;12
80504;3771;H21L;2.30;70;15
80505;3771;H21K;1.80;50;15
80506;3771;H35;2.20;70;13
80507;3771;H45;2.10;45;16
80508;3771;H55;1.80;50;15
80509;3771;H65;1.60;50;12
80510;3771;H75;1.30;25;12
80511;3771;HDR;0.00;0;0
80512;3771;P;0.00;0;0
80513;3771;T;2.80;85;18
81831;3772;D10C;2.40;40;9
81832;3772;D12C;3.00;60;9
81833;3772;D14C;3.40;50;10
81834;3772;D16C;4.20;90;13
81835;3772;D18C;5.80;150;15
81836;3772;D21C;7.40;200;19
81837;3772;D35C;5.80;150;15
81838;3772;D45C;4.80;140;14
81839;3772;D55C;4.50;70;14
83248;3772;DH10N;2.40;40;8
81840;3772;H10C;2.40;40;9
81841;3772;H12C;3.40;60;11
81842;3772;H14C;4.20;90;13
81843;3772;H16C;5.80;150;15
81844;3772;H18C;7.00;150;18
81845;3772;H21C;10.50;300;26
81846;3772;H21D;7.00;150;18
81847;3772;H35C;8.30;220;18
81848;3772;H45C;7.10;160;16
81849;3772;H55C;5.50;120;15
81850;3772;H65C;4.50;70;14
81851;3772;HD10N;0.00;0;0
81852;3772;HDR;2.30;40;7
81853;3772;P;3.20;50;13
81854;3772;T;7.00;150;18
78504;3773;D10N;2.10;0;7
78505;3773;D10C;2.20;0;8
78506;3773;D12C;2.90;0;7
78507;3773;D12D;2.60;0;7
78508;3773;D14C;3.70;0;8
78509;3773;D14D;3.30;0;8
78510;3773;D16C;5.50;0;11
78511;3773;D18C;5.50;0;11
78512;3773;D21C;8.60;0;17
78513;3773;D21D;6.50;0;16
78514;3773;D35C;7.40;0;14
78515;3773;D35D;5.70;0;12
78516;3773;D45C;5.30;0;15
78517;3773;D45D;4.70;0;10
78518;3773;D55C;4.00;0;11
78519;3773;D65C;2.70;0;8
78520;3773;H10N;2.00;0;7
78521;3773;H10C;2.40;0;7
78522;3773;H12C;3.50;0;11
78523;3773;H12D;3.00;0;7
78524;3773;H14C;4.90;0;11
78525;3773;H14D;3.80;0;7
78526;3773;H16C;6.10;0;11
78527;3773;H18C;8.40;0;15
78528;3773;H21C;11.30;0;24
78529;3773;H21D;8.00;0;18
78530;3773;H35C;9.50;0;16
78531;3773;H35D;8.40;0;18
78532;3773;H45C;7.00;0;14
78533;3773;H45D;5.90;0;14
78534;3773;H55C;6.20;0;10
78535;3773;H55D;5.50;0;12
78536;3773;H65C;4.10;0;10
78537;3773;H70C;2.80;0;8
78538;3773;HDR;2.00;0;9
78539;3773;P;3.30;0;8
78540;3773;T;6.00;0;9
80074;3774;D10;2.20;0;6
80075;3774;D10L;2.40;0;6
80076;3774;D12;2.70;0;8
80077;3774;D14;3.00;0;10
80078;3774;D16;2.60;0;14
80079;3774;D18;2.60;0;14
80080;3774;D20;2.80;0;13
80081;3774;D21K;2.80;0;13
80082;3774;D21L;3.70;0;15
80083;3774;D35;2.90;0;13
80084;3774;D40;2.90;0;12
80085;3774;D45;2.90;0;12
80086;3774;D50;2.50;0;13
80087;3774;D55;2.40;0;12
80088;3774;D60;2.10;0;11
80089;3774;D65;2.10;0;11
80090;3774;D70;1.70;0;11
80091;3774;H10;2.30;0;6
80092;3774;H10L;2.40;0;6
80093;3774;H12;2.80;0;8
80094;3774;H14;3.20;0;11
80095;3774;H16;3.20;0;14
80096;3774;H18;3.20;0;14
80097;3774;H20;3.80;0;17
80098;3774;H21K;3.70;0;15
80099;3774;H21L;5.40;0;22
80100;3774;H35;3.80;0;17
80101;3774;H40;3.60;0;15
80102;3774;H45;3.60;0;15
80103;3774;H50;3.10;0;14
80104;3774;H55;3.10;0;14
80105;3774;H60;2.90;0;13
80106;3774;H65;2.50;0;13
80107;3774;H70;2.40;0;12
80108;3774;HDR;2.40;0;6
80109;3774;P;2.70;0;10
80110;3774;T;3.80;0;15
82051;3775;D10;1.80;55;8
82052;3775;D12;2.23;65;9
82053;3775;D14;2.75;90;11
82054;3775;D16;3.53;105;14
82055;3775;D18;3.84;170;16
82074;3775;D20;0.00;0;0
82056;3775;D21;4.43;245;16
82057;3775;D35;3.84;170;16
82058;3775;D45;3.53;105;14
82059;3775;D55;3.06;120;12
82060;3775;D65;0.00;0;0
82061;3775;H10;1.80;55;8
82062;3775;H12;2.39;60;9
82063;3775;H14;3.44;100;14
82064;3775;H16;4.18;220;17
82065;3775;H18;4.68;235;18
82075;3775;H20;0.00;0;0
82066;3775;H21;5.18;285;20
82067;3775;H35;4.68;235;18
82068;3775;H45;4.18;220;17
82069;3775;H55;3.53;105;14
82070;3775;H65;3.06;120;12
82071;3775;HDR;1.57;55;6
82072;3775;Linie;2.19;60;6
82073;3775;P;2.87;70;11
80414;3776;D10;1.80;30;9
80415;3776;D10L;1.70;55;7
80416;3776;D12;1.90;30;10
80417;3776;D14;2.00;65;10
80418;3776;D16;2.20;65;12
80419;3776;D18;3.20;105;15
80421;3776;D21K;3.90;125;14
80422;3776;D21L;4.50;140;17
80423;3776;D35;3.90;125;14
80424;3776;D45;3.00;60;15
80425;3776;D55;2.60;55;14
80426;3776;D65;1.80;30;10
80427;3776;D75;1.80;30;10
80428;3776;H10;1.80;30;9
80429;3776;H10L;1.70;55;7
80430;3776;H12;2.00;65;10
80431;3776;H14;2.20;65;12
80432;3776;H16;3.20;105;15
80433;3776;H18;4.30;130;18
80435;3776;H21K;5.30;180;17
80436;3776;H21L;6.20;250;24
80437;3776;H35;5.30;180;17
80438;3776;H45;4.30;130;18
80439;3776;H55;3.80;105;15
80440;3776;H65;3.00;60;15
80441;3776;H75;2.60;55;14
80442;3776;HDR;1.80;55;7
80443;3776;P;3.10;80;10
80444;3776;T3;3.00;90;15
80445;3776;T5;5.10;215;14
80037;3777;D10;1.60;0;10
80038;3777;D10L;1.80;0;7
80039;3777;D12;1.80;0;12
80040;3777;D14;2.00;0;11
80041;3777;D16;1.90;0;12
80042;3777;D18;1.90;0;12
80043;3777;D20;1.90;0;12
80044;3777;D21K;1.90;0;12
80045;3777;D21L;2.50;0;14
80046;3777;D35;1.90;0;12
80047;3777;D40;1.70;0;12
80048;3777;D45;1.70;0;12
80049;3777;D50;1.60;0;13
80050;3777;D55;1.60;0;13
80051;3777;D60;1.60;0;11
80052;3777;D65;1.60;0;11
80053;3777;D70;1.60;0;11
80054;3777;H10;1.60;0;10
80055;3777;H10L;1.80;0;7
80056;3777;H12;1.80;0;12
80057;3777;H14;2.20;0;13
80058;3777;H16;2.10;0;13
80059;3777;H18;2.10;0;13
80060;3777;H20;2.10;0;13
80061;3777;H21K;2.50;0;14
80062;3777;H21L;2.80;0;19
80063;3777;H35;2.10;0;13
80064;3777;H40;2.30;0;14
80065;3777;H45;2.30;0;14
80066;3777;H50;2.10;0;13
80067;3777;H55;2.10;0;13
80068;3777;H60;1.90;0;12
80069;3777;H65;1.60;0;13
80070;3777;H70;1.60;0;13
80071;3777;HDR;1.80;0;7
80072;3777;P;1.80;0;11
80073;3777;T;2.30;0;12
82373;3778;D10;1.00;14;7
82374;3778;D12;1.60;22;11
82375;3778;D14;1.60;22;11
82376;3778;D16;1.60;22;11
82377;3778;D18;1.90;36;12
82378;3778;D21;2.10;38;14
82379;3778;D35;2.00;36;12
82380;3778;D45;1.60;24;11
82381;3778;D55;1.20;18;8
82382;3778;H10;1.00;14;7
82383;3778;H12;1.80;34;10
82384;3778;H14;1.80;34;10
82385;3778;H16;1.80;34;10
82386;3778;H18;2.10;42;13
82387;3778;H21;2.50;56;14
82388;3778;H35;2.00;40;13
82389;3778;H45;1.90;36;12
82390;3778;H55;1.40;18;9
82391;3778;H65;1.20;16;9
82392;3778;HDR;1.20;16;8
82393;3778;P;1.90;36;11
82076;3779;D10;1.12;0;8
82077;3779;D12;1.24;0;7
82078;3779;D14;1.75;0;12
82098;3779;D16;2.23;0;13
82079;3779;D18;2.54;0;13
82080;3779;D21;2.69;0;13
